Data;Nr. Operações;Volume;Média;Fator Diário;Mínima;Máxima;Moda;Dsv Pdr;Taxa SELIC
2017-01-04;8;2771160,59;13,63;1,00050718;-;-;-;-;13,65%
2017-01-05;8;2763299,06;13,63;1,00050718;-;-;-;-;13,65%
2017-01-06;7;2723506,26;13,63;1,00050718;-;-;-;-;13,65%
2017-01-09;8;2705216,49;13,63;1,00050718;-;-;-;-;13,65%
2017-01-10;7;2689919,2;13,63;1,00050718;-;-;-;-;13,65%
2017-01-11;7;2641504,12;13,63;1,00050718;-;-;-;-;13,65%
2017-01-12;9;2636723,31;12,88;1,00048089;-;-;-;-;12,90%
2017-01-13;9;2583331,57;12,88;1,00048089;-;-;-;-;12,90%
2017-01-16;8;2441975,19;12,88;1,00048089;-;-;-;-;12,90%
2017-01-17;9;2474951,28;12,88;1,00048089;-;-;-;-;12,90%
2017-01-18;9;2399449,93;12,88;1,00048089;-;-;-;-;12,90%
2017-01-19;9;2442935,07;12,88;1,00048089;-;-;-;-;12,90%
2017-01-20;8;2404643,47;12,88;1,00048089;-;-;-;-;12,90%
2017-01-23;8;2343965,58;12,88;1,00048089;-;-;-;-;12,90%
2017-01-24;10;2402699,84;12,88;1,00048089;12,6;12,88;12,7;0,026211;12,90%
2017-01-25;7;2370896,88;12,88;1,00048089;-;-;-;-;12,90%
2017-01-26;10;2375475,62;12,88;1,00048089;12,6;12,88;12,8;0,026019;12,90%
2017-01-27;10;2334640,66;12,88;1,00048089;12,6;12,88;12,7;0,026153;12,90%
2017-01-30;9;2324613,03;12,88;1,00048089;-;-;-;-;12,90%
2017-01-31;9;2306967,04;12,88;1,00048089;-;-;-;-;12,90%
2017-02-01;7;2285284,47;12,88;1,00048089;-;-;-;-;12,90%
2017-02-02;7;2410889,63;12,88;1,00048089;-;-;-;-;12,90%
2017-02-03;7;2610281,55;12,88;1,00048089;-;-;-;-;12,90%
2017-02-06;8;2634474,15;12,88;1,00048089;-;-;-;-;12,90%
2017-02-07;8;2646545,58;12,88;1,00048089;-;-;-;-;12,90%
2017-02-08;8;2583222,13;12,88;1,00048089;-;-;-;-;12,90%
2017-02-09;8;2571837,17;12,88;1,00048089;-;-;-;-;12,90%
2017-02-10;8;2545762,46;12,88;1,00048089;-;-;-;-;12,90%
2017-02-13;8;2473589,76;12,88;1,00048089;-;-;-;-;12,90%
2017-02-14;8;2407855,51;12,88;1,00048089;-;-;-;-;12,90%
2017-02-15;8;2381497,95;12,88;1,00048089;-;-;-;-;12,90%
2017-02-16;8;2368960,5;12,88;1,00048089;-;-;-;-;12,90%
2017-02-17;8;2349917,41;12,88;1,00048089;-;-;-;-;12,90%
2017-02-20;7;2316697,61;12,88;1,00048089;-;-;-;-;12,90%
2017-02-21;8;2309828,72;12,88;1,00048089;-;-;-;-;12,90%
2017-02-22;8;2285161,1;12,88;1,00048089;-;-;-;-;12,90%
2017-02-23;8;2257454,65;12,13;1,00045442;-;-;-;-;12,15%
2017-02-24;9;2266994,45;12,13;1,00045442;-;-;-;-;12,15%
2017-03-01;8;67247;12,13;1,00045442;-;-;-;-;12,15%
2017-03-02;7;204634,1;12,13;1,00045442;-;-;-;-;12,15%
2017-03-03;7;2535416,61;12,13;1,00045442;-;-;-;-;12,15%
2017-03-06;7;2537237,57;12,13;1,00045442;-;-;-;-;12,15%
2017-03-07;8;2518540,16;12,13;1,00045442;-;-;-;-;12,15%
2017-03-08;7;2471215,66;12,13;1,00045442;-;-;-;-;12,15%
2017-03-09;7;2486293,54;12,13;1,00045442;-;-;-;-;12,15%
2017-03-10;7;2455782,67;12,13;1,00045442;-;-;-;-;12,15%
2017-03-13;7;2406680,94;12,13;1,00045442;-;-;-;-;12,15%
2017-03-14;7;2376924,68;12,13;1,00045442;-;-;-;-;12,15%
2017-03-15;7;2338616,28;12,13;1,00045442;-;-;-;-;12,15%
2017-03-16;8;2330020,28;12,13;1,00045442;-;-;-;-;12,15%
2017-03-17;8;2319516,21;12,13;1,00045442;-;-;-;-;12,15%
2017-03-20;8;2298130,17;12,13;1,00045442;-;-;-;-;12,15%
2017-03-21;8;2291014,64;12,13;1,00045442;-;-;-;-;12,15%
2017-03-22;8;2266259,54;12,13;1,00045442;-;-;-;-;12,15%
2017-03-23;8;2258198,26;12,13;1,00045442;-;-;-;-;12,15%
2017-03-24;8;2247511,41;12,13;1,00045442;-;-;-;-;12,15%
2017-03-27;8;2220963,77;12,13;1,00045442;-;-;-;-;12,15%
2017-03-28;8;2215885,35;12,13;1,00045442;-;-;-;-;12,15%
2017-03-29;9;2188050,58;12,13;1,00045442;-;-;-;-;12,15%
2017-03-30;7;2157940,58;12,13;1,00045442;-;-;-;-;12,15%
2017-03-31;7;2131845,25;12,13;1,00045442;-;-;-;-;12,15%
2017-04-03;7;2149958,11;12,13;1,00045442;-;-;-;-;12,15%
2017-04-04;7;2303347,86;12,13;1,00045442;-;-;-;-;12,15%
2017-04-05;7;2457811,01;12,13;1,00045442;-;-;-;-;12,15%
2017-04-06;9;2536833,39;12,13;1,00045442;-;-;-;-;12,15%
2017-04-07;8;2496965,43;12,13;1,00045442;-;-;-;-;12,15%
2017-04-10;7;2490473,77;12,13;1,00045442;-;-;-;-;12,15%
2017-04-11;9;2498045,34;12,13;1,00045442;-;-;-;-;12,15%
2017-04-12;9;2438674,23;12,13;1,00045442;-;-;-;-;12,15%
2017-04-13;8;2404961,18;11,13;1,00041886;-;-;-;-;11,15%
2017-04-17;9;2398727,57;11,13;1,00041886;-;-;-;-;11,15%
2017-04-18;8;2362032,32;11,13;1,00041886;-;-;-;-;11,15%
2017-04-19;8;2339048,1;11,13;1,00041886;-;-;-;-;11,15%
2017-04-20;8;2318725,96;11,13;1,00041886;-;-;-;-;11,15%
2017-04-24;8;2331929,63;11,13;1,00041886;-;-;-;-;11,15%
2017-04-25;10;2368211,53;11,13;1,00041886;10,15;11,13;10,95;0,029462;11,15%
2017-04-26;10;2345109,85;11,13;1,00041886;10,85;11,13;10,95;0,028775;11,15%
2017-04-27;9;2269834,48;11,13;1,00041886;-;-;-;-;11,15%
2017-04-28;9;2301503,24;11,13;1,00041886;-;-;-;-;11,15%
2017-05-02;8;2302863,93;11,13;1,00041886;-;-;-;-;11,15%
2017-05-03;9;2477011,78;11,13;1,00041886;-;-;-;-;11,15%
2017-05-04;8;2638834,99;11,13;1,00041886;-;-;-;-;11,15%
2017-05-05;10;2665202,86;11,13;1,00041886;10,85;11,13;10,95;0,026134;11,15%
2017-05-08;9;2664132,41;11,13;1,00041886;-;-;-;-;11,15%
2017-05-09;9;2641461,8;11,13;1,00041886;-;-;-;-;11,15%
2017-05-10;9;2623354,8;11,13;1,00041886;-;-;-;-;11,15%
2017-05-11;10;2588453,25;11,13;1,00041886;10,85;11,13;10,95;0,027839;11,15%
2017-05-12;9;2571397,77;11,13;1,00041886;-;-;-;-;11,15%
2017-05-15;10;2545661,95;11,13;1,00041886;10,85;11,13;10,95;0,025807;11,15%
2017-05-16;8;2480243,98;11,13;1,00041886;-;-;-;-;11,15%
2017-05-17;9;2493722,37;11,13;1,00041886;-;-;-;-;11,15%
2017-05-18;8;2449278,56;11,13;1,00041886;-;-;-;-;11,15%
2017-05-19;9;2454633,88;11,13;1,00041886;-;-;-;-;11,15%
2017-05-22;7;2410143,38;11,13;1,00041886;-;-;-;-;11,15%
2017-05-23;8;2420222,5;11,13;1,00041886;-;-;-;-;11,15%
2017-05-24;8;2406201,04;11,13;1,00041886;-;-;-;-;11,15%
2017-05-25;8;2388320,34;11,13;1,00041886;-;-;-;-;11,15%
2017-05-26;8;2346603,08;11,13;1,00041886;-;-;-;-;11,15%
2017-05-29;8;2359313,19;11,13;1,00041886;-;-;-;-;11,15%
2017-05-30;9;2344486,2;11,13;1,00041886;-;-;-;-;11,15%
2017-05-31;8;2318000,83;11,13;1,00041886;-;-;-;-;11,15%
2017-06-01;8;2340173,65;10,14;1,00038334;-;-;-;-;10,15%
2017-06-02;10;2522104,54;10,14;1,00038334;9,13;10,14;9,95;0,026702;10,15%
2017-06-05;8;2689780,74;10,14;1,00038334;-;-;-;-;10,15%
2017-06-06;9;2690503,83;10,14;1,00038334;-;-;-;-;10,15%
2017-06-07;10;2694766,13;10,14;1,00038334;9,15;10,14;9,95;0,023345;10,15%
2017-06-08;8;2657571,32;10,14;1,00038334;-;-;-;-;10,15%
2017-06-09;8;2659340,87;10,14;1,00038334;-;-;-;-;10,15%
2017-06-12;8;2634583,02;10,14;1,00038334;-;-;-;-;10,15%
2017-06-13;7;2633181,99;10,14;1,00038334;-;-;-;-;10,15%
2017-06-14;7;2590694,64;10,14;1,00038334;-;-;-;-;10,15%
2017-06-16;8;2582223,16;10,14;1,00038334;-;-;-;-;10,15%
2017-06-19;8;2544069,81;10,14;1,00038334;-;-;-;-;10,15%
2017-06-20;8;2533943,21;10,14;1,00038334;-;-;-;-;10,15%
2017-06-21;9;2524435,68;10,14;1,00038334;-;-;-;-;10,15%
2017-06-22;9;2525836,62;10,14;1,00038334;-;-;-;-;10,15%
2017-06-23;8;2526975,11;10,14;1,00038334;-;-;-;-;10,15%
2017-06-26;8;2533205,36;10,14;1,00038334;-;-;-;-;10,15%
2017-06-27;8;2558011,12;10,14;1,00038334;-;-;-;-;10,15%
2017-06-28;8;2539124,83;10,14;1,00038334;-;-;-;-;10,15%
2017-06-29;9;2495071,29;10,14;1,00038334;-;-;-;-;10,15%
2017-06-30;9;2496875,16;10,14;1,00038334;-;-;-;-;10,15%
2017-07-03;8;2490976,98;10,14;1,00038334;-;-;-;-;10,15%
2017-07-04;8;2674961,71;10,14;1,00038334;-;-;-;-;10,15%
2017-07-05;8;2962732,13;10,14;1,00038334;-;-;-;-;10,15%
2017-07-06;8;2959905,39;10,14;1,00038334;-;-;-;-;10,15%
2017-07-07;9;2983729,82;10,14;1,00038334;-;-;-;-;10,15%
2017-07-10;8;2777345,3;10,14;1,00038334;-;-;-;-;10,15%
2017-07-11;8;2782091,42;10,14;1,00038334;-;-;-;-;10,15%
2017-07-12;9;2747032,76;10,14;1,00038334;-;-;-;-;10,15%
2017-07-13;8;2756551,78;10,14;1,00038334;-;-;-;-;10,15%
2017-07-14;8;2742447,26;10,14;1,00038334;-;-;-;-;10,15%
2017-07-17;9;2665029,93;10,14;1,00038334;-;-;-;-;10,15%
2017-07-18;8;2654042,55;10,14;1,00038334;-;-;-;-;10,15%
2017-07-19;10;2699367,43;10,14;1,00038334;9,85;10,15;9,95;0,028337;10,15%
2017-07-20;8;2639822,05;10,14;1,00038334;-;-;-;-;10,15%
2017-07-21;8;2628254,84;10,14;1,00038334;-;-;-;-;10,15%
2017-07-24;8;2642294,38;10,14;1,00038334;-;-;-;-;10,15%
2017-07-25;8;2636858,44;10,14;1,00038334;-;-;-;-;10,15%
2017-07-26;10;2629526,43;10,14;1,00038334;9,85;10,14;9,95;0,026926;10,15%
2017-07-27;8;2611729,63;9,14;1,00034713;-;-;-;-;9,15%
2017-07-28;8;2596612,6;9,14;1,00034713;-;-;-;-;9,15%
2017-07-31;9;2590044,57;9,14;1,00034713;-;-;-;-;9,15%
2017-08-01;9;2567099,11;9,14;1,00034713;-;-;-;-;9,15%
2017-08-02;8;2766487,33;9,14;1,00034713;-;-;-;-;9,15%
2017-08-03;9;2952376,98;9,14;1,00034713;-;-;-;-;9,15%
2017-08-04;8;2968708,23;9,14;1,00034713;-;-;-;-;9,15%
2017-08-07;9;2965675,24;9,14;1,00034713;-;-;-;-;9,15%
2017-08-08;8;2957737,4;9,14;1,00034713;-;-;-;-;9,15%
2017-08-09;9;2916712,28;9,14;1,00034713;-;-;-;-;9,15%
2017-08-10;8;2888268,88;9,14;1,00034713;-;-;-;-;9,15%
2017-08-11;8;2884456,51;9,14;1,00034713;-;-;-;-;9,15%
2017-08-14;6;2799102,26;9,14;1,00034713;-;-;-;-;9,15%
2017-08-15;6;2794768,97;9,14;1,00034713;-;-;-;-;9,15%
2017-08-16;9;2822129,25;9,14;1,00034713;-;-;-;-;9,15%
2017-08-17;9;2824279,95;9,14;1,00034713;-;-;-;-;9,15%
2017-08-18;9;2805492,73;9,14;1,00034713;-;-;-;-;9,15%
2017-08-21;8;2771016,77;9,14;1,00034713;-;-;-;-;9,15%
2017-08-22;9;2805254;9,14;1,00034713;-;-;-;-;9,15%
2017-08-23;10;2787894,96;9,14;1,00034713;8,85;9,14;8,95;0,025199;9,15%
2017-08-24;9;2822578;9,14;1,00034713;-;-;-;-;9,15%
2017-08-25;10;2800813,46;9,14;1,00034713;8,85;9,3;8,95;0,030332;9,15%
2017-08-28;9;2760853,21;9,14;1,00034713;-;-;-;-;9,15%
2017-08-29;8;2703198,76;9,14;1,00034713;-;-;-;-;9,15%
2017-08-30;9;2727731,79;9,14;1,00034713;-;-;-;-;9,15%
2017-08-31;8;2657915,8;9,14;1,00034713;-;-;-;-;9,15%
2017-09-01;8;2661451,69;9,14;1,00034713;-;-;-;-;9,15%
2017-09-04;9;3011342,24;9,14;1,00034713;-;-;-;-;9,15%
2017-09-05;9;3188765,23;9,14;1,00034713;-;-;-;-;9,15%
2017-09-06;5;3016161,5;9,14;1,00034713;-;-;-;-;9,15%
2017-09-08;5;2978203,36;8,14;1,00031059;-;-;-;-;8,15%
2017-09-11;10;3108362;8,14;1,00031059;7,85;8,3;7,95;0,041761;8,15%
2017-09-12;10;3063034,75;8,14;1,00031059;7,85;8,3;7,95;0,040224;8,15%
2017-09-13;11;3011292,42;8,14;1,00031059;7,85;8,3;7,95;0,038923;8,15%
2017-09-14;10;3027261,65;8,14;1,00031059;7,85;8,3;7,95;0,040583;8,15%
2017-09-15;10;2915018,75;8,14;1,00031059;7,85;8,14;7,95;0,029597;8,15%
2017-09-18;10;2860429,38;8,14;1,00031059;7,85;8,14;7,95;0,03;8,15%
2017-09-19;7;2835720,39;8,14;1,00031059;-;-;-;-;8,15%
2017-09-20;7;2802240,94;8,14;1,00031059;-;-;-;-;8,15%
2017-09-21;10;2828511,88;8,14;1,00031059;7,85;8,14;7,95;0,030083;8,15%
2017-09-22;10;2821578,64;8,14;1,00031059;7,85;8,14;7,95;0,030676;8,15%
2017-09-25;11;2867183,03;8,14;1,00031059;7,14;8,14;7,95;0,030116;8,15%
2017-09-26;10;2852478,29;8,14;1,00031059;7,85;8,14;7,95;0,028931;8,15%
2017-09-27;9;2833325,62;8,14;1,00031059;-;-;-;-;8,15%
2017-09-28;8;2788651,1;8,14;1,00031059;-;-;-;-;8,15%
2017-09-29;6;2731039,54;8,14;1,00031059;-;-;-;-;8,15%
2017-10-02;9;2743504,31;8,14;1,00031059;-;-;-;-;8,15%
2017-10-03;8;2953372,62;8,14;1,00031059;-;-;-;-;8,15%
2017-10-04;10;3128171,88;8,14;1,00031059;7,85;8,14;7,95;0,026153;8,15%
2017-10-05;8;3082342,55;8,14;1,00031059;-;-;-;-;8,15%
2017-10-06;8;3057685,96;8,14;1,00031059;-;-;-;-;8,15%
2017-10-09;9;3037173,51;8,14;1,00031059;-;-;-;-;8,15%
2017-10-10;8;3033342,13;8,14;1,00031059;-;-;-;-;8,15%
2017-10-11;9;2988853,09;8,14;1,00031059;-;-;-;-;8,15%
2017-10-13;8;2961993,55;8,14;1,00031059;-;-;-;-;8,15%
2017-10-16;9;2901266,9;8,14;1,00031059;-;-;-;-;8,15%
2017-10-17;7;2877657,94;8,14;1,00031059;-;-;-;-;8,15%
2017-10-18;9;2855711,4;8,14;1,00031059;-;-;-;-;8,15%
2017-10-19;8;2852092,75;8,14;1,00031059;-;-;-;-;8,15%
2017-10-20;7;2822926,56;8,14;1,00031059;-;-;-;-;8,15%
2017-10-23;7;2830412,61;8,14;1,00031059;-;-;-;-;8,15%
2017-10-24;7;2817113,14;8,14;1,00031059;-;-;-;-;8,15%
2017-10-25;8;2802048,71;8,14;1,00031059;-;-;-;-;8,15%
2017-10-26;8;2802315,53;7,39;1,00028296;-;-;-;-;7,40%
2017-10-27;7;2797760,16;7,39;1,00028296;-;-;-;-;7,40%
2017-10-30;7;2760501,63;7,39;1,00028296;-;-;-;-;7,40%
2017-10-31;8;2788706,02;7,39;1,00028296;-;-;-;-;7,40%
2017-11-01;8;2753189,02;7,39;1,00028296;-;-;-;-;7,40%
2017-11-03;8;2963514,69;7,39;1,00028296;-;-;-;-;7,40%
2017-11-06;8;3142777,04;7,39;1,00028296;-;-;-;-;7,40%
2017-11-07;8;3117525,91;7,39;1,00028296;-;-;-;-;7,40%
2017-11-08;9;3093724,9;7,39;1,00028296;-;-;-;-;7,40%
2017-11-09;8;3069991,77;7,39;1,00028296;-;-;-;-;7,40%
2017-11-10;8;3050479,97;7,39;1,00028296;-;-;-;-;7,40%
2017-11-13;8;3014652,68;7,39;1,00028296;-;-;-;-;7,40%
2017-11-14;8;2988535,51;7,39;1,00028296;-;-;-;-;7,40%
2017-11-16;9;2958902,98;7,39;1,00028296;-;-;-;-;7,40%
2017-11-17;10;2949116,63;7,39;1,00028296;7;7,39;7,34;0,0299;7,40%
2017-11-20;8;2913043,06;7,39;1,00028296;-;-;-;-;7,40%
2017-11-21;8;2904850,5;7,39;1,00028296;-;-;-;-;7,40%
2017-11-22;9;2919534,82;7,39;1,00028296;-;-;-;-;7,40%
2017-11-23;9;2876669,96;7,39;1,00028296;-;-;-;-;7,40%
2017-11-24;8;2863309;7,39;1,00028296;-;-;-;-;7,40%
2017-11-27;8;2840816,87;7,39;1,00028296;-;-;-;-;7,40%
2017-11-28;9;2848677,61;7,39;1,00028296;-;-;-;-;7,40%
2017-11-29;9;2790262,46;7,39;1,00028296;-;-;-;-;7,40%
2017-11-30;5;2759468,85;7,39;1,00028296;-;-;-;-;7,40%
2017-12-01;6;2729489,9;7,39;1,00028296;-;-;-;-;7,40%
2017-12-04;8;3078559,23;7,39;1,00028296;-;-;-;-;7,40%
2017-12-05;8;3385871,11;7,39;1,00028296;-;-;-;-;7,40%
2017-12-06;8;3334760,46;7,39;1,00028296;-;-;-;-;7,40%
2017-12-07;7;3288393,26;6,89;1,00026444;-;-;-;-;6,90%
2017-12-08;8;3292344,28;6,89;1,00026444;-;-;-;-;6,90%
2017-12-11;8;3269725,27;6,89;1,00026444;-;-;-;-;6,90%
2017-12-12;8;3250807,01;6,89;1,00026444;-;-;-;-;6,90%
